Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ticker
2024-08-22 00:00:00-04:00,113.77999877929688,115.01000213623047,113.63999938964844,114.7300033569336,107.6076889038086,10609500,0.0,0.0,XOM
2024-08-23 00:00:00-04:00,115.02999877929688,116.72000122070312,115.02999877929688,116.31999969482422,109.09898376464844,10381400,0.0,0.0,XOM
2024-08-26 00:00:00-04:00,117.76000213623047,118.94000244140625,116.91999816894531,118.80999755859375,111.43439483642578,13671000,0.0,0.0,XOM
2024-08-27 00:00:00-04:00,118.95999908447266,119.41000366210938,117.4000015258789,117.68000030517578,110.37455749511719,9991600,0.0,0.0,XOM
2024-08-28 00:00:00-04:00,117.0,117.58000183105469,116.26000213623047,116.5199966430664,109.28655242919922,10742900,0.0,0.0,XOM
2024-08-29 00:00:00-04:00,117.19999694824219,118.79000091552734,116.3499984741211,118.12999725341797,110.7966079711914,10753900,0.0,0.0,XOM
2024-08-30 00:00:00-04:00,116.79000091552734,118.0199966430664,116.29000091552734,117.94000244140625,110.618408203125,13284700,0.0,0.0,XOM
2024-09-03 00:00:00-04:00,115.83999633789062,116.08999633789062,114.04000091552734,115.47000122070312,108.30174255371094,15725100,0.0,0.0,XOM
2024-09-04 00:00:00-04:00,115.29000091552734,116.1500015258789,113.9800033569336,114.05999755859375,106.97927856445312,12620600,0.0,0.0,XOM
2024-09-05 00:00:00-04:00,115.06999969482422,115.27999877929688,113.06999969482422,113.16999816894531,106.14452362060547,17200800,0.0,0.0,XOM
2024-09-06 00:00:00-04:00,113.58999633789062,114.18000030517578,111.7300033569336,112.63999938964844,105.64743041992188,13467700,0.0,0.0,XOM
2024-09-09 00:00:00-04:00,112.87000274658203,116.1500015258789,112.66000366210938,115.01000213623047,107.87029266357422,21645300,0.0,0.0,XOM
2024-09-10 00:00:00-04:00,115.0999984741211,115.4000015258789,110.16999816894531,110.81999969482422,103.9404067993164,20913400,0.0,0.0,XOM
2024-09-11 00:00:00-04:00,110.77999877929688,110.94999694824219,107.7699966430664,109.72000122070312,102.90869903564453,19571900,0.0,0.0,XOM
2024-09-12 00:00:00-04:00,109.9000015258789,111.33000183105469,109.76000213623047,111.2300033569336,104.32495880126953,15919500,0.0,0.0,XOM
2024-09-13 00:00:00-04:00,111.47000122070312,112.47000122070312,110.93000030517578,111.1500015258789,104.24992370605469,10035400,0.0,0.0,XOM
2024-09-16 00:00:00-04:00,112.05000305175781,113.08999633789062,111.69000244140625,112.70999908447266,105.71308135986328,11729000,0.0,0.0,XOM
2024-09-17 00:00:00-04:00,112.31999969482422,114.37000274658203,112.12000274658203,114.18000030517578,107.09182739257812,12202600,0.0,0.0,XOM
2024-09-18 00:00:00-04:00,114.11000061035156,115.62999725341797,113.80999755859375,114.58000183105469,107.46700286865234,12569900,0.0,0.0,XOM
2024-09-19 00:00:00-04:00,116.16000366210938,117.58000183105469,115.19000244140625,116.0,108.79884338378906,12660600,0.0,0.0,XOM
2024-09-20 00:00:00-04:00,115.45999908447266,115.51000213623047,114.25,115.2699966430664,108.1141586303711,36206200,0.0,0.0,XOM
2024-09-23 00:00:00-04:00,115.33000183105469,117.79000091552734,115.12000274658203,117.36000061035156,110.07440948486328,16066300,0.0,0.0,XOM
2024-09-24 00:00:00-04:00,117.83999633789062,118.16000366210938,116.83000183105469,117.05000305175781,109.78366088867188,11984900,0.0,0.0,XOM
2024-09-25 00:00:00-04:00,116.48999786376953,117.05000305175781,114.04000091552734,114.7699966430664,107.64519500732422,13816000,0.0,0.0,XOM
2024-09-26 00:00:00-04:00,111.13999938964844,113.4800033569336,111.13999938964844,112.80000305175781,105.79750061035156,16887900,0.0,0.0,XOM
2024-09-27 00:00:00-04:00,113.76000213623047,116.08999633789062,113.25,115.81999969482422,108.6300048828125,15964000,0.0,0.0,XOM
2024-09-30 00:00:00-04:00,115.45999908447266,117.38999938964844,114.95999908447266,117.22000122070312,109.943115234375,13247600,0.0,0.0,XOM
2024-10-01 00:00:00-04:00,116.04000091552734,120.5999984741211,115.93000030517578,119.93000030517578,112.48487091064453,23235900,0.0,0.0,XOM
2024-10-02 00:00:00-04:00,121.93000030517578,122.81999969482422,120.19999694824219,121.5199966430664,113.97616577148438,17129700,0.0,0.0,XOM
2024-10-03 00:00:00-04:00,121.9000015258789,123.16999816894531,120.93000030517578,122.58000183105469,114.97036743164062,16524300,0.0,0.0,XOM
2024-10-04 00:00:00-04:00,123.19999694824219,125.19000244140625,122.43000030517578,124.83000183105469,117.08068084716797,19752300,0.0,0.0,XOM
2024-10-07 00:00:00-04:00,125.25,126.33999633789062,124.86000061035156,125.37000274658203,117.58716583251953,15714400,0.0,0.0,XOM
2024-10-08 00:00:00-04:00,123.87999725341797,124.0199966430664,121.26000213623047,122.04000091552734,114.4638900756836,14818500,0.0,0.0,XOM
2024-10-09 00:00:00-04:00,120.9000015258789,122.58000183105469,120.80000305175781,122.08999633789062,114.51077270507812,11144900,0.0,0.0,XOM
2024-10-10 00:00:00-04:00,123.16000366210938,123.69999694824219,122.29000091552734,123.13999938964844,115.49559020996094,10243300,0.0,0.0,XOM
2024-10-11 00:00:00-04:00,123.0999984741211,124.02999877929688,122.94000244140625,123.61000061035156,115.93641662597656,8294800,0.0,0.0,XOM
2024-10-14 00:00:00-04:00,123.23999786376953,124.26000213623047,122.62000274658203,124.08000183105469,116.37725067138672,9808100,0.0,0.0,XOM
2024-10-15 00:00:00-04:00,120.81999969482422,121.94999694824219,119.77999877929688,120.3499984741211,112.8788070678711,15771300,0.0,0.0,XOM
2024-10-16 00:00:00-04:00,120.88999938964844,121.44000244140625,120.5999984741211,120.66000366210938,113.1695556640625,8426800,0.0,0.0,XOM
2024-10-17 00:00:00-04:00,120.76000213623047,121.58000183105469,119.70999908447266,120.3499984741211,112.8788070678711,11204900,0.0,0.0,XOM
2024-10-18 00:00:00-04:00,120.44000244140625,120.63999938964844,119.1500015258789,120.01000213623047,112.5599136352539,12898600,0.0,0.0,XOM
2024-10-21 00:00:00-04:00,120.9800033569336,121.4800033569336,119.72000122070312,120.08000183105469,112.62556457519531,10177800,0.0,0.0,XOM
2024-10-22 00:00:00-04:00,120.26000213623047,121.19000244140625,119.94000244140625,120.69999694824219,113.20706939697266,9201400,0.0,0.0,XOM
2024-10-23 00:00:00-04:00,119.97000122070312,120.75,119.4000015258789,120.2699966430664,112.80377197265625,8320300,0.0,0.0,XOM
2024-10-24 00:00:00-04:00,120.0,120.44000244140625,119.12999725341797,119.58999633789062,112.16597747802734,9905600,0.0,0.0,XOM
2024-10-25 00:00:00-04:00,120.19999694824219,120.43000030517578,119.31999969482422,119.48999786376953,112.07218170166016,10714600,0.0,0.0,XOM
2024-10-28 00:00:00-04:00,116.79000091552734,119.01000213623047,116.7699966430664,118.9000015258789,111.51881408691406,11844500,0.0,0.0,XOM
2024-10-29 00:00:00-04:00,118.58000183105469,119.16999816894531,117.06999969482422,117.27999877929688,109.99938201904297,14731000,0.0,0.0,XOM
2024-10-30 00:00:00-04:00,117.66000366210938,118.2699966430664,116.4800033569336,116.69000244140625,109.44600677490234,12303700,0.0,0.0,XOM
2024-10-31 00:00:00-04:00,117.1500015258789,118.66999816894531,116.68000030517578,116.77999877929688,109.53041076660156,20512000,0.0,0.0,XOM
2024-11-01 00:00:00-04:00,119.93000030517578,119.94999694824219,114.83999633789062,114.94999694824219,107.81401824951172,20939300,0.0,0.0,XOM
2024-11-04 00:00:00-05:00,116.06999969482422,118.69999694824219,115.93000030517578,118.61000061035156,111.24681854248047,14965400,0.0,0.0,XOM
2024-11-05 00:00:00-05:00,119.08000183105469,119.20999908447266,118.01000213623047,118.95999908447266,111.57508850097656,10436700,0.0,0.0,XOM
2024-11-06 00:00:00-05:00,121.1500015258789,121.91000366210938,119.30000305175781,121.0,113.48844146728516,20807700,0.0,0.0,XOM
2024-11-07 00:00:00-05:00,121.30000305175781,121.5,119.61000061035156,121.1500015258789,113.62913513183594,12184400,0.0,0.0,XOM
2024-11-08 00:00:00-05:00,120.9800033569336,121.41999816894531,119.66000366210938,121.11000061035156,113.59162139892578,12836000,0.0,0.0,XOM
