Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,ticker
2024-08-22 00:00:00-04:00,371.5,372.4599914550781,364.6099853515625,365.3599853515625,347.5171203613281,4097300,0.0,0.0,HD
2024-08-23 00:00:00-04:00,366.6600036621094,376.32000732421875,365.19000244140625,375.5899963378906,357.24749755859375,3426200,0.0,0.0,HD
2024-08-26 00:00:00-04:00,377.0799865722656,378.5799865722656,373.3699951171875,374.1099853515625,355.8398132324219,2452100,0.0,0.0,HD
2024-08-27 00:00:00-04:00,373.489990234375,374.2799987792969,371.0,373.17999267578125,354.9552307128906,1780300,0.0,0.0,HD
2024-08-28 00:00:00-04:00,373.0,375.4100036621094,370.20001220703125,372.69000244140625,354.48919677734375,2218300,0.0,0.0,HD
2024-08-29 00:00:00-04:00,372.6099853515625,373.32000732421875,366.92999267578125,367.05999755859375,351.25469970703125,2698400,2.25,0.0,HD
2024-08-30 00:00:00-04:00,369.239990234375,370.4100036621094,364.8800048828125,368.5,352.6326904296875,3216700,0.0,0.0,HD
2024-09-03 00:00:00-04:00,367.8999938964844,369.3800048828125,362.8999938964844,364.739990234375,349.0345764160156,3598100,0.0,0.0,HD
2024-09-04 00:00:00-04:00,364.1700134277344,365.92999267578125,360.010009765625,364.6700134277344,348.9676208496094,3221300,0.0,0.0,HD
2024-09-05 00:00:00-04:00,364.8999938964844,365.1499938964844,357.5799865722656,361.8500061035156,346.26904296875,2789200,0.0,0.0,HD
2024-09-06 00:00:00-04:00,362.9200134277344,365.44000244140625,359.4200134277344,360.04998779296875,344.5465087890625,2228800,0.0,0.0,HD
2024-09-09 00:00:00-04:00,362.760009765625,366.1600036621094,360.0299987792969,365.5199890136719,349.781005859375,2747600,0.0,0.0,HD
2024-09-10 00:00:00-04:00,365.70001220703125,371.55999755859375,362.4800109863281,370.8699951171875,354.9006042480469,2787400,0.0,0.0,HD
2024-09-11 00:00:00-04:00,369.54998779296875,371.2099914550781,362.1400146484375,370.489990234375,354.5369567871094,2937700,0.0,0.0,HD
2024-09-12 00:00:00-04:00,371.94000244140625,374.989990234375,370.55999755859375,374.42999267578125,358.3073425292969,2367700,0.0,0.0,HD
2024-09-13 00:00:00-04:00,375.55999755859375,382.0,375.510009765625,379.989990234375,363.6279296875,2514700,0.0,0.0,HD
2024-09-16 00:00:00-04:00,382.0,384.0,379.5299987792969,382.010009765625,365.56097412109375,2877800,0.0,0.0,HD
2024-09-17 00:00:00-04:00,383.42999267578125,387.94000244140625,381.67999267578125,383.239990234375,366.7380065917969,2947600,0.0,0.0,HD
2024-09-18 00:00:00-04:00,384.0899963378906,392.6700134277344,381.07000732421875,384.010009765625,367.474853515625,3549400,0.0,0.0,HD
2024-09-19 00:00:00-04:00,390.8399963378906,391.8699951171875,387.010009765625,390.3399963378906,373.53228759765625,3753500,0.0,0.0,HD
2024-09-20 00:00:00-04:00,388.3299865722656,391.8299865722656,387.0,389.8599853515625,373.07293701171875,6584200,0.0,0.0,HD
2024-09-23 00:00:00-04:00,390.8299865722656,392.6499938964844,387.260009765625,391.9599914550781,375.08251953125,2502300,0.0,0.0,HD
2024-09-24 00:00:00-04:00,394.70001220703125,401.1099853515625,393.6300048828125,400.6600036621094,383.40789794921875,4057700,0.0,0.0,HD
2024-09-25 00:00:00-04:00,400.6600036621094,400.6600036621094,395.6199951171875,396.92999267578125,379.8385009765625,2787300,0.0,0.0,HD
2024-09-26 00:00:00-04:00,399.5,400.0,395.489990234375,396.70001220703125,379.618408203125,2849500,0.0,0.0,HD
2024-09-27 00:00:00-04:00,399.6499938964844,403.5400085449219,398.30999755859375,399.5299987792969,382.3265380859375,2452300,0.0,0.0,HD
2024-09-30 00:00:00-04:00,400.20001220703125,405.30999755859375,399.0199890136719,405.20001220703125,387.75244140625,3442000,0.0,0.0,HD
2024-10-01 00:00:00-04:00,404.0199890136719,410.55999755859375,401.4100036621094,409.04998779296875,391.43658447265625,3476200,0.0,0.0,HD
2024-10-02 00:00:00-04:00,407.70001220703125,411.4599914550781,404.9599914550781,411.260009765625,393.5514831542969,3431300,0.0,0.0,HD
2024-10-03 00:00:00-04:00,409.0,412.9700012207031,406.79998779296875,411.5799865722656,393.8576965332031,3320700,0.0,0.0,HD
2024-10-04 00:00:00-04:00,410.07000732421875,411.82000732421875,399.45001220703125,408.3599853515625,390.77630615234375,3989000,0.0,0.0,HD
2024-10-07 00:00:00-04:00,404.8900146484375,409.80999755859375,401.239990234375,408.05999755859375,390.4892883300781,3267800,0.0,0.0,HD
2024-10-08 00:00:00-04:00,409.79998779296875,415.2900085449219,408.44000244140625,414.17999267578125,396.3457336425781,3693900,0.0,0.0,HD
2024-10-09 00:00:00-04:00,420.0,420.0299987792969,410.75,416.07000732421875,398.15435791015625,3627800,0.0,0.0,HD
2024-10-10 00:00:00-04:00,409.7200012207031,414.4800109863281,407.6300048828125,409.9599914550781,392.30743408203125,3040800,0.0,0.0,HD
2024-10-11 00:00:00-04:00,410.55999755859375,413.1400146484375,408.8399963378906,411.8999938964844,394.16387939453125,2717400,0.0,0.0,HD
2024-10-14 00:00:00-04:00,411.4800109863281,416.4200134277344,411.29998779296875,415.4200134277344,397.5323791503906,2088700,0.0,0.0,HD
2024-10-15 00:00:00-04:00,417.95001220703125,421.55999755859375,415.0199890136719,415.5799865722656,397.6854248046875,3693000,0.0,0.0,HD
2024-10-16 00:00:00-04:00,413.8699951171875,418.739990234375,413.8699951171875,418.6099853515625,400.5849914550781,2429000,0.0,0.0,HD
2024-10-17 00:00:00-04:00,418.6099853515625,419.0,414.55999755859375,415.6000061035156,397.7046203613281,2013800,0.0,0.0,HD
2024-10-18 00:00:00-04:00,416.6499938964844,416.6600036621094,413.239990234375,415.0,397.13043212890625,2436600,0.0,0.0,HD
2024-10-21 00:00:00-04:00,416.07000732421875,416.55999755859375,404.3699951171875,406.3999938964844,388.90069580078125,3699500,0.0,0.0,HD
2024-10-22 00:00:00-04:00,398.5,402.95001220703125,396.2099914550781,401.8500061035156,384.546630859375,4486700,0.0,0.0,HD
2024-10-23 00:00:00-04:00,400.55999755859375,404.2799987792969,396.69000244140625,399.6400146484375,382.43182373046875,3159000,0.0,0.0,HD
2024-10-24 00:00:00-04:00,402.2900085449219,404.20001220703125,398.0899963378906,402.67999267578125,385.3409118652344,2550300,0.0,0.0,HD
2024-10-25 00:00:00-04:00,403.5199890136719,403.5199890136719,397.8299865722656,398.9100036621094,381.7332763671875,1941400,0.0,0.0,HD
2024-10-28 00:00:00-04:00,403.45001220703125,405.8399963378906,401.95001220703125,402.8900146484375,385.5418701171875,2586500,0.0,0.0,HD
2024-10-29 00:00:00-04:00,393.94000244140625,399.1099853515625,389.04998779296875,395.07000732421875,378.05859375,3822700,0.0,0.0,HD
2024-10-30 00:00:00-04:00,395.0,397.69000244140625,391.94000244140625,392.5199890136719,375.618408203125,2795600,0.0,0.0,HD
2024-10-31 00:00:00-04:00,390.5,395.6700134277344,390.5,393.75,376.79547119140625,2518600,0.0,0.0,HD
2024-11-01 00:00:00-04:00,394.79998779296875,398.7099914550781,392.010009765625,392.5899963378906,375.68536376953125,3277800,0.0,0.0,HD
