ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
HD,2026-01-31,105095000000.0,92282000000.0,34391000000.0,32424000000.0,9431000000.0,46341000000.0,94537000000.0,21014000000.0,164683000000.0,997116682,334642315264
