ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
XOM,2025-12-31,448980000000.0,182354000000.0,83382000000.0,72330000000.0,9296000000.0,27928000000.0,482494000000.0,41871000000.0,323905000000.0,4111911960,678917767168
