ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
MSFT,2026-06-30,758376000000.0,315989000000.0,207710000000.0,168825000000.0,9227000000.0,31067000000.0,328265000000.0,168985000000.0,331839000000.0,7425545491,3588320657408
