ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
PG,2026-06-30,126521000000.0,72210000000.0,26208000000.0,38694000000.0,11297000000.0,22842000000.0,135852000000.0,21254000000.0,87032000000.0,2324433060,336298967040
