ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
NEE,2025-12-31,212721000000.0,146242000000.0,13584000000.0,22817000000.0,6063000000.0,89556000000.0,35102000000.0,9102000000.0,27412000000.0,2085978209,174492090368
