ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
CHTR,2025-12-31,154213000000.0,133694000000.0,5144000000.0,13306000000.0,1668000000.0,95453000000.0,-5393000000.0,12500000000.0,54774000000.0,119277492,20239536128
