ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
AAPL,2025-09-30,359241000000.0,285508000000.0,147957000000.0,165631000000.0,20329000000.0,78328000000.0,-14264000000.0,133050000000.0,416161000000.0,14594180000,4514709504000
