ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
VZ,2025-12-31,404258000000.0,298517000000.0,56922000000.0,62370000000.0,18618000000.0,139532000000.0,94744000000.0,29366000000.0,138191000000.0,4154775202,205453639680
