ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
RCL,2025-12-31,41619000000.0,31374000000.0,2211000000.0,12055000000.0,3180000000.0,18165000000.0,5925000000.0,5365000000.0,17934000000.0,267452084,78096007168
