ticker,fiscal_period_end,total_assets,total_liabilities,current_assets,current_liabilities,short_term_debt,long_term_debt,retained_earnings,ebit,total_revenue,shares_outstanding,market_cap
KHC,2025-12-31,81786000000.0,39997000000.0,10127000000.0,8778000000.0,1908000000.0,19311000000.0,-4629000000.0,-4498000000.0,24942000000.0,1185823758,30333370368
